ShipmentID,OrderID,ShipmentDate,ExpectedDeliveryDate,ActualDeliveryDate,ShipmentStatus,Carrier,ShippingCost,DistanceKm,DeliveryDelayDays
SH016937,O115932,2023-04-06,2023-04-13,2023-04-13,Delivered,Pacific Rim Shipping,41.03,405.5,0.0
SH016938,O115933,2025-06-25,2025-07-01,2025-06-30,Delivered,Meridian Line Carriers,66.94,1010.3,-1.0
SH016939,O115933,2025-06-23,2025-06-29,2025-07-01,Delivered,BlueDart Global,159.24,2856.4,2.0
SH016940,O115933,2025-06-25,2025-07-03,2025-07-06,Delivered,GlobalFreight Express,129.29,2259.9,3.0
SH016941,O115934,2023-10-01,2023-10-08,2023-10-09,Delivered,Overland Transit Co.,184.3,1327.4,1.0
SH016942,O115934,2023-10-03,2023-10-07,2023-10-07,Delivered,TransCon Logistics,212.47,1291.6,0.0
SH016943,O115935,2025-02-26,2025-03-01,2025-03-01,Delivered,Overland Transit Co.,2166.97,727.1,0.0
SH016944,O115936,2025-12-18,2025-12-24,2025-12-25,Delivered,Overland Transit Co.,68.04,112.2,1.0
SH016945,O115937,2023-06-05,2023-06-12,2023-06-15,Delivered,GlobalFreight Express,462.36,1900.2,3.0
SH016946,O115938,2024-04-30,2024-05-03,,Lost,Overland Transit Co.,259.65,682.4,
SH016947,O115939,2024-02-23,2024-02-29,2024-03-01,Delivered,SwiftHaul Freight,487.81,2293.5,1.0
SH016948,O115940,2025-05-22,2025-05-25,2025-05-25,Delivered,Continental Cargo,548.04,585.9,0.0
SH016949,O115941,2025-09-21,2025-09-26,2025-09-27,Delivered,Meridian Line Carriers,156.37,536.3,1.0
SH016950,O115943,2024-10-26,2024-11-02,2024-11-04,Delivered,Overland Transit Co.,35.85,765.1,2.0
SH016951,O115944,2024-11-04,2024-11-21,2024-11-23,Delivered,TransCon Logistics,661.55,12091.5,2.0
SH016952,O115945,2025-11-18,2025-11-25,2025-11-26,Delivered,BlueDart Global,215.14,3080.4,1.0
SH016953,O115946,2024-11-18,2024-11-25,2024-11-25,Delivered,GlobalFreight Express,175.68,3163.8,0.0
SH016954,O115947,2023-04-15,2023-04-18,2023-04-20,Delivered,GlobalFreight Express,321.99,324.0,2.0
SH016955,O115948,2023-09-06,2023-09-13,2023-09-16,Delivered,SwiftHaul Freight,154.96,1795.7,3.0
SH016956,O115949,2025-11-02,2025-11-08,2025-11-08,Delivered,TransCon Logistics,158.18,408.7,0.0
SH016957,O115950,2025-05-22,2025-05-25,2025-05-24,Delivered,Continental Cargo,379.03,2495.3,-1.0
SH016958,O115950,2025-05-20,2025-05-22,2025-05-23,Delivered,Pacific Rim Shipping,304.27,1206.7,1.0
SH016959,O115950,2025-05-20,2025-05-22,2025-05-23,Delivered,Pacific Rim Shipping,275.05,943.0,1.0
SH016960,O115951,2025-09-17,2025-09-25,2025-09-25,Delivered,TransCon Logistics,288.87,2918.6,0.0
SH016961,O115952,2024-06-20,2024-06-27,2024-07-05,Delayed,TransCon Logistics,830.16,1187.8,8.0
SH016962,O115953,2024-10-22,2024-10-28,2024-10-28,Delivered,SwiftHaul Freight,142.67,1967.1,0.0
SH016963,O115954,2024-02-03,2024-02-08,2024-02-11,Delivered,TransCon Logistics,67.39,468.7,3.0
SH016964,O115955,2023-04-19,2023-04-25,2023-04-29,Delivered,BlueDart Global,608.14,236.8,4.0
SH016965,O115956,2024-08-03,2024-08-07,2024-08-10,Delivered,Pacific Rim Shipping,64.25,519.7,3.0
SH016966,O115956,2024-08-01,2024-08-06,2024-08-11,Delivered,TransCon Logistics,34.55,49.3,5.0
SH016967,O115957,2025-05-01,2025-05-08,2025-05-12,Delivered,BlueDart Global,68.04,828.3,4.0
SH016968,O115957,2025-05-01,2025-05-06,2025-05-09,Delivered,BlueDart Global,141.54,2493.2,3.0
SH016969,O115958,2025-06-05,2025-06-10,2025-06-13,Delivered,Continental Cargo,143.83,655.4,3.0
SH016970,O115959,2025-09-05,2025-09-06,2025-09-06,Delivered,BlueDart Global,3671.7,2013.5,0.0
SH016971,O115960,2023-09-19,2023-09-22,2023-09-24,Delivered,GlobalFreight Express,1272.62,2927.9,2.0
SH016972,O115961,2023-12-05,2023-12-08,2023-12-11,Delivered,SwiftHaul Freight,1197.17,2831.1,3.0
SH016973,O115962,2024-11-17,2024-11-24,2024-11-22,Delivered,GlobalFreight Express,1755.4,1321.5,-2.0
SH016974,O115963,2025-04-10,2025-04-14,2025-04-15,Delivered,BlueDart Global,242.42,546.9,1.0
SH016975,O115964,2024-09-27,2024-10-01,2024-10-05,Delayed,BlueDart Global,164.88,1430.6,4.0
SH016976,O115966,2024-08-25,2024-08-30,2024-09-01,Delivered,Overland Transit Co.,187.6,2662.1,2.0
SH016977,O115967,2023-03-03,2023-03-08,2023-03-04,Delivered,Pacific Rim Shipping,582.25,592.3,-4.0
SH016978,O115967,2023-02-27,2023-03-06,2023-03-10,Delayed,SwiftHaul Freight,520.54,780.2,4.0
SH016979,O115968,2023-07-04,2023-07-14,2023-07-14,Delivered,Meridian Line Carriers,577.13,1129.9,0.0
SH016980,O115969,2023-10-09,2023-10-13,2023-10-21,Delayed,Continental Cargo,395.25,1170.4,8.0
SH016981,O115970,2025-02-13,2025-02-19,2025-02-16,Delivered,Continental Cargo,64.78,525.7,-3.0
SH016982,O115971,2023-10-16,2023-10-23,2023-10-22,Delivered,GlobalFreight Express,190.79,1476.5,-1.0
SH016983,O115972,2025-01-14,2025-01-24,2025-01-25,Delivered,Pacific Rim Shipping,8755.22,9267.6,1.0
SH016984,O115973,2023-09-09,2023-09-12,2023-09-12,Delivered,GlobalFreight Express,399.16,2193.0,0.0
SH016985,O115974,2024-09-01,2024-09-06,2024-09-09,Delivered,TransCon Logistics,264.8,3044.6,3.0
SH016986,O115975,2024-01-18,2024-01-19,,Lost,TransCon Logistics,2053.31,2760.2,
SH016987,O115976,2023-10-03,2023-10-07,2023-10-12,Delivered,SwiftHaul Freight,42.12,445.2,5.0
SH016988,O115977,2024-01-21,2024-01-24,2024-01-26,Delivered,TransCon Logistics,94.33,964.7,2.0
SH016989,O115978,2025-08-20,2025-08-24,2025-08-23,Delivered,Overland Transit Co.,55.33,697.6,-1.0
SH016990,O115979,2024-01-12,2024-01-15,2024-01-14,Delivered,Continental Cargo,1191.21,51.7,-1.0
SH016991,O115980,2024-10-03,2024-10-14,2024-10-16,Delivered,SwiftHaul Freight,387.27,862.7,2.0
SH016992,O115981,2024-10-26,2024-10-28,2024-11-06,Delivered,TransCon Logistics,29.43,115.6,9.0
SH016993,O115982,2025-03-30,2025-04-06,2025-04-11,Delivered,BlueDart Global,734.32,2182.4,5.0
SH016994,O115983,2024-02-18,2024-02-29,2024-03-03,Delivered,BlueDart Global,220.56,1141.6,3.0
SH016995,O115984,2025-07-25,2025-08-01,2025-08-02,Delivered,GlobalFreight Express,551.68,781.6,1.0
SH016996,O115985,2023-01-02,2023-01-04,2023-01-03,Delivered,GlobalFreight Express,1236.86,192.7,-1.0
SH016997,O115986,2024-10-14,2024-10-14,2024-10-15,Delivered,BlueDart Global,411.9,1433.1,1.0
SH016998,O115987,2025-07-22,2025-08-03,2025-08-02,Delivered,GlobalFreight Express,115.19,2273.0,-1.0
SH016999,O115987,2025-07-22,2025-08-05,2025-08-07,Delivered,Continental Cargo,89.64,2061.9,2.0
SH017000,O115988,2025-08-13,2025-08-20,2025-08-20,Delivered,Overland Transit Co.,654.1,3176.9,0.0
SH017001,O115989,2025-04-01,2025-04-06,2025-04-05,Delivered,Meridian Line Carriers,73.96,986.9,-1.0
SH017002,O115990,2025-12-15,2025-12-23,2025-12-22,Delivered,SwiftHaul Freight,130.15,2566.0,-1.0
SH017003,O115991,2025-02-23,2025-03-04,2025-03-08,Delivered,SwiftHaul Freight,125.46,2510.3,4.0
SH017004,O115992,2024-06-23,2024-06-28,2024-07-01,Delivered,Continental Cargo,48.52,430.6,3.0
SH017005,O115992,2024-06-23,2024-06-30,2024-07-07,Delayed,SwiftHaul Freight,30.9,240.2,7.0
SH017006,O115992,2024-06-25,2024-07-03,2024-07-05,Delivered,Meridian Line Carriers,58.93,769.5,2.0
SH017007,O115993,2024-12-29,2025-01-06,2025-01-07,Delivered,Continental Cargo,384.24,2535.3,1.0
SH017008,O115993,2024-12-29,2025-01-04,2025-01-03,Delivered,Overland Transit Co.,422.61,2968.5,-1.0
SH017009,O115994,2023-03-15,2023-03-20,2023-03-21,Delivered,SwiftHaul Freight,824.81,744.0,1.0
SH017010,O115995,2025-05-29,2025-06-05,2025-06-09,Delivered,TransCon Logistics,301.38,3113.0,4.0
SH017011,O115996,2024-11-26,2024-11-28,2024-11-30,Delivered,Overland Transit Co.,251.14,2377.2,2.0
SH017012,O115997,2024-07-30,2024-08-08,2024-08-09,Delivered,TransCon Logistics,105.81,2104.5,1.0
SH017013,O115998,2023-09-17,2023-09-22,2023-09-20,Delivered,Continental Cargo,1529.26,8087.3,-2.0
SH017014,O115999,2025-11-13,2025-11-19,2025-11-21,Delivered,Pacific Rim Shipping,1462.91,6705.0,2.0
SH017015,O116000,2024-12-25,2024-12-31,2025-01-05,Delivered,Pacific Rim Shipping,490.12,6039.9,5.0
SH017016,O116001,2024-12-11,2024-12-16,2024-12-17,Delivered,Meridian Line Carriers,751.21,876.5,1.0
SH017017,O116002,2024-10-30,2024-11-02,2024-10-31,Delivered,Overland Transit Co.,406.23,682.8,-2.0
SH017018,O116003,2023-08-04,2023-08-07,2023-08-09,Delivered,TransCon Logistics,1135.59,1528.1,2.0
SH017019,O116004,2025-12-28,2026-01-04,,In Transit,SwiftHaul Freight,147.58,3097.4,
SH017020,O116004,2026-01-01,2026-01-08,,In Transit,Overland Transit Co.,125.26,2644.8,
SH017021,O116005,2025-04-27,2025-04-27,2025-04-29,Delivered,SwiftHaul Freight,187.63,1125.7,2.0
SH017022,O116006,2023-02-19,2023-02-25,2023-02-26,Delivered,Overland Transit Co.,687.99,2813.3,1.0
SH017023,O116007,2025-05-07,2025-05-13,2025-05-14,Delivered,Meridian Line Carriers,123.22,634.9,1.0
SH017024,O116008,2025-05-27,2025-05-30,2025-05-29,Delivered,TransCon Logistics,1115.06,2414.2,-1.0
SH017025,O116009,2025-10-17,2025-10-24,2025-10-28,Delivered,GlobalFreight Express,274.75,2595.3,4.0
SH017026,O116009,2025-10-19,2025-10-26,2025-10-27,Delivered,Pacific Rim Shipping,227.25,1556.7,1.0
SH017027,O116010,2023-02-17,2023-02-22,2023-02-24,Delivered,SwiftHaul Freight,38.94,437.7,2.0
SH017028,O116011,2025-01-19,2025-01-31,2025-01-29,Delivered,Continental Cargo,452.43,1682.3,-2.0
SH017029,O116012,2024-07-27,2024-07-29,2024-07-29,Delivered,Overland Transit Co.,1579.22,923.1,0.0
SH017030,O116013,2024-01-19,2024-01-25,2024-01-29,Delivered,Pacific Rim Shipping,116.81,1227.2,4.0
SH017031,O116013,2024-01-17,2024-01-22,2024-01-28,Delivered,Pacific Rim Shipping,116.33,940.0,6.0
SH017032,O116014,2025-06-07,2025-06-09,2025-06-10,Delivered,Overland Transit Co.,382.06,2942.5,1.0
SH017033,O116015,2024-10-07,2024-10-09,2024-10-11,Delivered,Overland Transit Co.,116.75,1335.8,2.0
SH017034,O116016,2023-04-05,2023-04-05,2023-04-06,Delivered,Overland Transit Co.,2912.99,45.6,1.0
SH017035,O116017,2025-02-10,2025-02-16,2025-02-20,Delayed,GlobalFreight Express,671.11,2473.9,4.0
SH017036,O116018,2023-03-14,2023-03-14,2023-03-18,Delayed,Pacific Rim Shipping,323.62,849.3,4.0
SH017037,O116019,2023-10-19,2023-10-26,2023-10-30,Delivered,GlobalFreight Express,670.86,1971.9,4.0
SH017038,O116020,2025-09-22,2025-09-29,2025-09-29,Delivered,Pacific Rim Shipping,414.5,2618.1,0.0
SH017039,O116021,2024-05-15,2024-05-19,2024-05-20,Delivered,Meridian Line Carriers,417.92,168.0,1.0
SH017040,O116022,2025-03-28,2025-04-03,2025-04-03,Delivered,Meridian Line Carriers,408.39,2387.3,0.0
SH017041,O116022,2025-03-28,2025-04-03,2025-04-03,Delivered,Meridian Line Carriers,402.55,2646.7,0.0
SH017042,O116023,2024-06-08,2024-06-11,2024-06-13,Delivered,BlueDart Global,545.99,2356.5,2.0
SH017043,O116024,2023-09-09,2023-09-14,2023-09-15,Delivered,TransCon Logistics,209.19,591.0,1.0
SH017044,O116025,2024-09-25,2024-10-01,2024-10-02,Delivered,TransCon Logistics,382.31,2612.3,1.0
SH017045,O116026,2024-07-10,2024-07-17,2024-07-17,Delivered,BlueDart Global,628.57,2424.1,0.0
SH017046,O116027,2023-01-29,2023-02-01,2023-01-30,Delivered,SwiftHaul Freight,157.02,2051.4,-2.0
SH017047,O116028,2025-07-15,2025-07-22,2025-07-23,Delivered,TransCon Logistics,154.87,284.7,1.0
SH017048,O116029,2024-04-28,2024-04-28,2024-04-29,Delivered,TransCon Logistics,277.05,1796.6,1.0
SH017049,O116029,2024-04-28,2024-04-29,2024-04-29,Delivered,Pacific Rim Shipping,282.13,1801.5,0.0
SH017050,O116030,2025-11-08,2025-11-18,2025-11-19,Delivered,BlueDart Global,58.17,1192.9,1.0
SH017051,O116031,2024-02-03,2024-02-14,2024-02-11,Delivered,Meridian Line Carriers,131.25,2774.8,-3.0
SH017052,O116032,2023-11-16,2023-11-21,2023-11-20,Delivered,TransCon Logistics,158.42,65.0,-1.0
SH017053,O116033,2024-09-01,2024-09-06,2024-09-06,Delivered,Continental Cargo,641.98,1736.9,0.0
SH017054,O116034,2024-12-21,2024-12-28,2024-12-26,Delivered,Meridian Line Carriers,1628.04,13910.5,-2.0
SH017055,O116035,2024-10-29,2024-11-05,2024-11-06,Delivered,Overland Transit Co.,69.86,826.4,1.0
SH017056,O116036,2025-01-28,2025-02-01,,Lost,Overland Transit Co.,113.19,1340.8,
SH017057,O116037,2024-11-19,2024-11-20,2024-11-20,Delivered,Overland Transit Co.,454.37,1027.8,0.0
SH017058,O116038,2024-10-30,2024-11-06,2024-11-09,Delivered,SwiftHaul Freight,62.7,1330.2,3.0
SH017059,O116038,2024-10-30,2024-11-05,2024-11-07,Delivered,Continental Cargo,104.34,2045.3,2.0
SH017060,O116038,2024-10-26,2024-11-02,2024-11-01,Delivered,Meridian Line Carriers,43.84,817.3,-1.0
SH017061,O116039,2024-06-24,2024-06-28,2024-06-27,Delivered,Meridian Line Carriers,306.6,2992.9,-1.0
SH017062,O116040,2025-07-06,2025-07-20,2025-07-17,Delivered,TransCon Logistics,260.14,1198.3,-3.0
SH017063,O116041,2023-08-28,2023-08-31,2023-08-30,Delivered,Overland Transit Co.,1257.83,2670.2,-1.0
SH017064,O116042,2025-11-28,2025-12-04,2025-12-08,Delivered,BlueDart Global,307.35,252.6,4.0
SH017065,O116043,2024-12-08,2024-12-16,2024-12-18,Delivered,Meridian Line Carriers,365.31,1831.5,2.0
SH017066,O116044,2024-01-27,2024-02-02,2024-01-31,Delivered,Pacific Rim Shipping,51.4,459.3,-2.0
SH017067,O116045,2025-12-23,2025-12-28,2025-12-30,Delivered,Pacific Rim Shipping,565.91,2656.4,2.0
SH017068,O116046,2023-10-12,2023-10-15,2023-10-19,Delivered,TransCon Logistics,1524.65,3085.5,4.0
SH017069,O116048,2025-07-22,2025-07-26,2025-07-27,Delivered,Meridian Line Carriers,300.42,3039.7,1.0
SH017070,O116049,2023-11-14,2023-11-18,2023-11-17,Delivered,Overland Transit Co.,1383.4,11103.1,-1.0
SH017071,O116049,2023-11-14,2023-11-16,2023-11-22,Delayed,TransCon Logistics,873.84,6040.9,6.0
SH017072,O116050,2024-05-13,2024-05-17,2024-05-22,Delayed,TransCon Logistics,233.41,115.8,5.0
SH017073,O116051,2025-06-24,2025-07-03,2025-07-06,Delivered,Continental Cargo,1280.4,13833.2,3.0
SH017074,O116052,2025-08-12,2025-08-20,2025-08-27,Delayed,SwiftHaul Freight,115.17,2576.2,7.0
SH017075,O116052,2025-08-16,2025-08-25,2025-08-26,Delivered,Meridian Line Carriers,81.59,1374.8,1.0
SH017076,O116052,2025-08-12,2025-08-20,2025-08-21,Delivered,GlobalFreight Express,106.31,1396.7,1.0
SH017077,O116053,2025-10-30,2025-11-06,2025-11-08,Delivered,TransCon Logistics,85.45,169.1,2.0
SH017078,O116054,2025-11-18,2025-11-26,2025-11-22,Delivered,Pacific Rim Shipping,192.92,2386.1,-4.0
SH017079,O116055,2023-12-18,2023-12-20,2023-12-24,Delivered,Continental Cargo,165.3,840.7,4.0
SH017080,O116056,2025-11-30,2025-12-06,2025-12-08,Delivered,Meridian Line Carriers,403.96,837.8,2.0
SH017081,O116056,2025-11-28,2025-12-04,2025-12-07,Delivered,Pacific Rim Shipping,477.35,530.6,3.0
SH017082,O116057,2025-11-28,2025-12-12,2025-12-12,Delivered,Overland Transit Co.,321.02,2529.3,0.0
SH017083,O116057,2025-11-28,2025-12-07,2025-12-06,Delivered,GlobalFreight Express,317.07,1351.7,-1.0
SH017084,O116058,2024-07-11,2024-07-20,2024-07-21,Delivered,SwiftHaul Freight,194.92,2434.1,1.0
SH017085,O116059,2024-06-05,2024-06-15,2024-06-19,Delayed,TransCon Logistics,492.31,220.5,4.0
SH017086,O116060,2024-03-29,2024-04-01,2024-03-31,Delivered,Overland Transit Co.,340.86,1296.7,-1.0
SH017087,O116061,2024-10-24,2024-10-27,2024-10-27,Delivered,GlobalFreight Express,995.97,2042.7,0.0
SH017088,O116062,2023-06-01,2023-06-02,2023-06-02,Delivered,Meridian Line Carriers,696.44,2969.2,0.0
SH017089,O116063,2023-11-28,2023-11-30,2023-11-29,Delivered,TransCon Logistics,1163.88,1171.6,-1.0
SH017090,O116064,2025-12-10,2025-12-18,2025-12-20,Delivered,GlobalFreight Express,199.03,2996.5,2.0
SH017091,O116065,2024-04-01,2024-04-05,2024-04-07,Delivered,TransCon Logistics,18.66,88.8,2.0
SH017092,O116066,2023-06-11,2023-06-15,2023-06-19,Delivered,SwiftHaul Freight,342.05,2089.8,4.0
SH017093,O116067,2024-02-11,2024-02-13,2024-02-12,Delivered,TransCon Logistics,1272.22,751.0,-1.0
SH017094,O116068,2024-09-06,2024-09-08,2024-09-08,Delivered,Overland Transit Co.,73.03,296.9,0.0
SH017095,O116069,2024-06-21,2024-06-24,2024-07-01,Delivered,Continental Cargo,1019.26,434.7,7.0
SH017096,O116071,2023-07-07,2023-07-16,2023-07-20,Delivered,BlueDart Global,336.55,1436.9,4.0
SH017097,O116072,2023-10-25,2023-11-01,2023-11-04,Delivered,Continental Cargo,192.03,1698.8,3.0
SH017098,O116073,2023-07-09,2023-07-13,2023-07-14,Delivered,SwiftHaul Freight,331.27,3029.8,1.0
SH017099,O116074,2023-11-10,2023-11-16,2023-11-16,Delivered,GlobalFreight Express,288.11,3791.7,0.0
SH017100,O116075,2025-05-21,2025-06-03,2025-06-09,Delayed,SwiftHaul Freight,152.85,673.8,6.0
SH017101,O116075,2025-05-19,2025-05-30,2025-06-02,Delivered,Pacific Rim Shipping,193.21,279.2,3.0
SH017102,O116076,2025-03-26,2025-04-07,2025-04-06,Delivered,GlobalFreight Express,395.38,2991.3,-1.0
SH017103,O116077,2023-04-14,2023-04-17,2023-04-16,Delivered,BlueDart Global,165.54,426.9,-1.0
SH017104,O116077,2023-04-12,2023-04-14,2023-04-21,Delivered,TransCon Logistics,181.07,78.9,7.0
SH017105,O116078,2023-11-24,2023-11-29,2023-12-03,Delivered,BlueDart Global,196.24,1978.9,4.0
SH017106,O116079,2024-09-28,2024-10-04,2024-10-10,Delivered,GlobalFreight Express,480.58,2871.5,6.0
SH017107,O116080,2023-11-07,2023-11-09,2023-11-09,Delivered,Meridian Line Carriers,260.31,1195.3,0.0
SH017108,O116081,2023-09-02,2023-09-09,2023-09-11,Delivered,TransCon Logistics,429.12,2495.9,2.0
SH017109,O116082,2025-10-18,2025-10-22,2025-10-20,Delivered,Meridian Line Carriers,243.57,2667.1,-2.0
SH017110,O116083,2024-08-06,2024-08-09,2024-08-09,Delivered,Overland Transit Co.,393.84,2969.5,0.0
SH017111,O116084,2024-12-02,2024-12-06,2024-12-10,Delivered,SwiftHaul Freight,343.41,2582.1,4.0
SH017112,O116084,2024-11-28,2024-12-01,2024-12-03,Delivered,Continental Cargo,226.78,1126.9,2.0
SH017113,O116084,2024-11-30,2024-12-03,2024-12-01,Delivered,Pacific Rim Shipping,366.9,2097.5,-2.0
SH017114,O116085,2024-11-01,2024-11-07,2024-11-07,Delivered,Pacific Rim Shipping,142.99,1678.0,0.0
SH017115,O116086,2023-12-04,2023-12-11,2023-12-13,Delivered,SwiftHaul Freight,441.15,10319.6,2.0
SH017116,O116087,2025-07-18,2025-07-18,2025-07-27,Delayed,SwiftHaul Freight,634.1,890.7,9.0
SH017117,O116088,2025-07-13,2025-07-16,2025-07-15,Delivered,Meridian Line Carriers,773.71,291.0,-1.0
SH017118,O116089,2023-11-29,2023-12-01,2023-12-03,Delivered,Continental Cargo,908.2,399.7,2.0
SH017119,O116090,2023-12-07,2023-12-13,2023-12-14,Delivered,Meridian Line Carriers,233.32,548.2,1.0
SH017120,O116091,2025-09-10,2025-09-14,2025-09-17,Delivered,BlueDart Global,710.41,1054.3,3.0
SH017121,O116093,2023-09-11,2023-09-17,2023-09-17,Delivered,Meridian Line Carriers,563.31,1607.0,0.0
SH017122,O116094,2025-03-05,2025-03-08,2025-03-09,Delivered,Continental Cargo,485.21,2503.5,1.0
SH017123,O116095,2023-12-31,2024-01-03,2024-01-08,Delivered,BlueDart Global,1570.44,2530.0,5.0
SH017124,O116096,2024-02-10,2024-02-11,2024-02-17,Delivered,GlobalFreight Express,1247.33,999.2,6.0
SH017125,O116097,2024-04-12,2024-04-15,2024-04-18,Delivered,Continental Cargo,523.8,2703.8,3.0
SH017126,O116098,2024-08-07,2024-08-09,2024-08-14,Delivered,Pacific Rim Shipping,174.9,632.9,5.0
SH017127,O116099,2023-12-08,2023-12-13,2023-12-14,Delivered,Pacific Rim Shipping,74.1,292.7,1.0
SH017128,O116100,2024-03-27,2024-04-01,2024-04-05,Delayed,TransCon Logistics,899.03,1602.4,4.0
SH017129,O116101,2023-07-20,2023-07-23,2023-07-21,Delivered,Meridian Line Carriers,190.43,2125.6,-2.0
SH017130,O116101,2023-07-20,2023-07-23,2023-07-26,Delivered,Overland Transit Co.,125.78,1247.8,3.0
SH017131,O116102,2023-05-26,2023-06-11,2023-06-16,Delivered,SwiftHaul Freight,265.88,8846.9,5.0
SH017132,O116102,2023-05-26,2023-06-04,2023-06-05,Delivered,Overland Transit Co.,101.93,3122.4,1.0
SH017133,O116103,2024-11-18,2024-11-24,2024-11-27,Delivered,BlueDart Global,440.51,2621.0,3.0
SH017134,O116103,2024-11-22,2024-11-26,2024-11-27,Delivered,SwiftHaul Freight,315.1,1119.2,1.0
SH017135,O116104,2024-10-27,2024-10-30,2024-10-31,Delivered,Meridian Line Carriers,122.0,938.2,1.0
SH017136,O116105,2023-12-26,2023-12-31,2023-12-30,Delivered,TransCon Logistics,780.66,1442.3,-1.0
SH017137,O116106,2025-05-31,2025-06-04,2025-06-04,Delivered,Continental Cargo,1252.35,1859.7,0.0
SH017138,O116107,2025-11-22,2025-11-29,2025-11-30,Delivered,Continental Cargo,659.25,5292.0,1.0
SH017139,O116108,2025-01-28,2025-02-05,2025-02-06,Delivered,SwiftHaul Freight,273.01,2224.9,1.0
SH017140,O116108,2025-01-30,2025-02-06,2025-02-06,Delivered,Meridian Line Carriers,274.87,3012.5,0.0
SH017141,O116108,2025-01-26,2025-02-02,2025-02-02,Delivered,Overland Transit Co.,179.25,807.7,0.0
SH017142,O116109,2025-07-23,2025-07-25,2025-07-27,Delivered,Overland Transit Co.,70.7,490.5,2.0
SH017143,O116109,2025-07-25,2025-07-27,2025-07-26,Delivered,Meridian Line Carriers,63.22,364.4,-1.0
SH017144,O116110,2025-02-18,2025-02-18,2025-02-25,Delayed,Pacific Rim Shipping,405.6,1538.9,7.0
SH017145,O116111,2023-04-27,2023-04-30,2023-04-29,Delivered,Pacific Rim Shipping,657.66,2342.5,-1.0
SH017146,O116111,2023-05-01,2023-05-04,2023-05-11,Delivered,SwiftHaul Freight,458.49,2088.4,7.0
SH017147,O116112,2024-01-24,2024-01-27,2024-01-27,Delivered,Meridian Line Carriers,985.45,583.1,0.0
SH017148,O116113,2024-12-25,2024-12-28,2024-12-28,Delivered,Continental Cargo,95.27,277.3,0.0
SH017149,O116114,2025-01-08,2025-01-11,2025-01-13,Delivered,Continental Cargo,601.52,48.5,2.0
SH017150,O116115,2024-12-22,2024-12-26,2024-12-31,Delayed,BlueDart Global,743.18,823.7,5.0
SH017151,O116116,2024-02-06,2024-02-13,2024-02-20,Delivered,GlobalFreight Express,202.5,1808.2,7.0
SH017152,O116116,2024-02-04,2024-02-11,2024-02-12,Delivered,BlueDart Global,162.28,1720.5,1.0
SH017153,O116117,2025-06-20,2025-06-26,2025-06-28,Delivered,GlobalFreight Express,1458.7,1431.7,2.0
SH017154,O116118,2023-02-10,2023-02-23,,Lost,GlobalFreight Express,30.67,441.8,
SH017155,O116119,2024-01-06,2024-01-10,2024-01-16,Delivered,GlobalFreight Express,1181.92,674.7,6.0
SH017156,O116119,2024-01-04,2024-01-07,2024-01-08,Delivered,GlobalFreight Express,1104.45,579.5,1.0
SH017157,O116120,2025-06-09,2025-06-14,2025-06-15,Delivered,TransCon Logistics,1132.53,2258.2,1.0
SH017158,O116121,2024-10-24,2024-10-31,2024-11-01,Delivered,Overland Transit Co.,14.72,119.2,1.0
SH017159,O116122,2023-07-06,2023-07-13,2023-07-13,Delivered,Pacific Rim Shipping,172.74,2791.2,0.0
