OrderID,CustomerID,OrderDate,RequiredDeliveryDate,OrderStatus,SalesChannel,WarehouseID,ShippingMethod,Priority
O114100,C00674,2025-11-10,2025-11-15,Partially Fulfilled,Distributor,W004,Express,Low
O114101,C00556,2024-10-08,2024-10-10,Completed,Retail,W002,Express,Low
O114102,C01181,2023-08-30,2023-09-05,Completed,Retail,W006,Standard,Normal
O114103,C00798,2023-03-28,2023-04-14,Completed,Distributor,W013,Freight,High
O114104,C00203,2024-11-05,2024-11-05,Completed,Online,W009,Same Day,High
O114105,C00434,2024-05-11,2024-05-17,Completed,Online,W004,Standard,Low
O114106,C00361,2024-02-26,2024-02-26,Completed,Retail,W003,Same Day,Normal
O114107,C00992,2024-07-08,2024-07-16,Completed,Distributor,W007,Standard,Normal
O114108,C00986,2023-11-28,2023-12-06,Completed,Direct,W010,Standard,Normal
O114109,C01287,2023-03-07,2023-03-11,Cancelled,Direct,W008,Express,Critical
O114110,C00198,2023-02-17,2023-02-25,Completed,Distributor,W010,Standard,High
O114111,C01186,2023-07-13,2023-07-13,Completed,Direct,W007,Same Day,Normal
O114112,C00579,2024-05-20,2024-05-30,Completed,Online,W014,Standard,Critical
O114113,C00766,2023-10-11,2023-10-17,Cancelled,Distributor,W013,Standard,High
O114114,C00392,2023-11-03,2023-11-07,Cancelled,Distributor,W002,Express,Low
O114115,C00671,2023-10-24,2023-10-26,Completed,Direct,W002,Express,High
O114116,C01497,2023-01-18,2023-01-24,Completed,Direct,W015,Standard,Low
O114117,C01181,2025-09-23,2025-10-09,Completed,Online,W012,Freight,High
O114118,C00558,2023-10-31,2023-11-07,Completed,Direct,W012,Standard,High
O114119,C01367,2024-12-04,2024-12-08,Completed,Direct,W002,Express,Low
O114120,C01201,2025-12-31,2026-01-18,Pending,Direct,W011,Freight,Low
O114121,C00802,2024-11-09,2024-11-18,Completed,Direct,W002,Standard,Low
O114122,C00434,2025-05-29,2025-06-01,Completed,Direct,W012,Express,Low
O114123,C01500,2025-06-01,2025-06-02,Pending,Direct,W006,Same Day,High
O114124,C00253,2024-02-19,2024-02-29,Completed,Distributor,W008,Standard,Normal
O114125,C00659,2024-06-17,2024-06-26,Completed,Direct,W005,Freight,Low
O114126,C00590,2023-09-21,2023-09-26,Completed,Online,W005,Standard,Normal
O114127,C01297,2024-10-30,2024-11-01,Completed,Direct,W001,Express,High
O114128,C00079,2025-12-09,2025-12-14,Completed,Direct,W008,Standard,Normal
O114129,C00922,2024-05-12,2024-05-22,Completed,Online,W014,Standard,Normal
O114130,C01429,2025-09-04,2025-09-08,Completed,Online,W006,Express,High
O114131,C01201,2024-04-27,2024-05-14,Completed,Distributor,W008,Freight,Low
O114132,C01181,2023-02-04,2023-02-09,Partially Fulfilled,Online,W006,Standard,Low
O114133,C01297,2024-12-18,2025-01-04,Cancelled,Online,W004,Freight,Low
O114134,C00595,2023-09-03,2023-09-06,Completed,Online,W002,Express,Low
O114135,C00115,2023-10-12,2023-10-17,Completed,Online,W013,Standard,Normal
O114136,C00079,2024-04-08,2024-04-18,Completed,Direct,W009,Standard,Normal
O114137,C00494,2024-11-10,2024-11-20,Cancelled,Distributor,W013,Standard,Normal
O114138,C00434,2023-04-19,2023-04-27,Completed,Online,W004,Freight,Normal
O114139,C00120,2025-07-21,2025-07-21,Completed,Online,W012,Same Day,Normal
O114140,C00088,2023-07-18,2023-07-28,Completed,Direct,W008,Standard,Low
O114141,C00584,2023-10-11,2023-10-16,Completed,Direct,W004,Standard,Low
O114142,C00583,2025-05-23,2025-05-27,Cancelled,Distributor,W013,Express,Normal
O114143,C01146,2025-02-10,2025-02-15,Completed,Distributor,W002,Standard,Normal
O114144,C00727,2024-12-18,2024-12-24,Completed,Online,W002,Standard,Critical
O114145,C00638,2023-04-12,2023-04-13,Completed,Distributor,W004,Same Day,Normal
O114146,C00434,2024-01-04,2024-01-09,Completed,Direct,W004,Standard,High
O114147,C00827,2024-06-21,2024-06-27,Completed,Online,W009,Standard,Low
O114148,C00079,2024-12-01,2024-12-07,Completed,Distributor,W009,Standard,Normal
O114149,C01399,2025-10-20,2025-10-23,Completed,Retail,W011,Express,Low
O114150,C00802,2024-10-19,2024-11-05,Completed,Distributor,W002,Freight,High
O114151,C00090,2023-04-04,2023-04-12,Completed,Retail,W009,Standard,Low
O114152,C00714,2024-02-23,2024-02-26,Completed,Distributor,W010,Express,Normal
O114153,C01155,2025-09-05,2025-09-11,Completed,Direct,W011,Standard,Low
O114154,C00219,2024-08-24,2024-09-01,Completed,Direct,W015,Standard,Critical
O114155,C00079,2023-10-12,2023-10-14,Completed,Distributor,W008,Express,Normal
O114156,C01097,2025-06-04,2025-06-07,Completed,Distributor,W004,Express,High
O114157,C01397,2024-01-04,2024-01-09,Completed,Direct,W009,Standard,Low
O114158,C00499,2025-12-27,2026-01-01,Pending,Online,W008,Express,High
O114159,C00079,2024-03-19,2024-04-01,Cancelled,Direct,W011,Freight,Normal
O114160,C00434,2024-11-19,2024-11-29,Cancelled,Online,W006,Freight,Low
O114161,C01281,2024-05-24,2024-06-03,Completed,Distributor,W008,Standard,High
O114162,C00079,2024-11-06,2024-11-07,Completed,Distributor,W008,Same Day,Low
O114163,C00802,2023-09-20,2023-09-28,Completed,Distributor,W013,Standard,Critical
O114164,C00764,2024-01-11,2024-01-20,Partially Fulfilled,Retail,W002,Standard,Normal
O114165,C00269,2025-04-17,2025-04-25,Completed,Online,W005,Freight,Normal
O114166,C00942,2024-10-28,2024-11-02,Completed,Retail,W015,Express,Low
O114167,C00434,2024-03-13,2024-03-27,Completed,Direct,W004,Freight,High
O114168,C01218,2025-11-03,2025-11-11,Cancelled,Distributor,W009,Standard,High
O114169,C00714,2023-11-17,2023-11-27,Completed,Distributor,W010,Standard,Normal
O114170,C01223,2025-11-28,2025-11-30,Completed,Direct,W014,Express,High
O114171,C00681,2025-06-03,2025-06-12,Completed,Direct,W013,Standard,Normal
O114172,C01479,2023-02-07,2023-02-12,Completed,Online,W011,Standard,Normal
O114173,C00203,2023-10-16,2023-10-26,Completed,Direct,W008,Standard,Low
O114174,C01321,2024-12-05,2024-12-11,Completed,Retail,W008,Standard,Normal
O114175,C00172,2023-05-25,2023-05-31,Completed,Distributor,W011,Standard,Normal
O114176,C00090,2025-02-23,2025-02-26,Completed,Retail,W008,Express,Normal
O114177,C00434,2024-04-27,2024-04-29,Completed,Online,W006,Express,Low
O114178,C00079,2023-10-25,2023-11-03,Completed,Online,W015,Standard,Normal
O114179,C00518,2023-03-05,2023-03-05,Completed,Direct,W007,Same Day,Normal
O114180,C00120,2024-11-06,2024-11-15,Completed,Direct,W004,Standard,Normal
O114181,C01307,2024-08-05,2024-08-11,Completed,Direct,W008,Standard,Low
O114182,C00572,2023-08-05,2023-08-11,Completed,Direct,W010,Standard,Normal
O114183,C00953,2023-02-06,2023-02-13,Cancelled,Direct,W005,Standard,Normal
O114184,C00434,2024-09-10,2024-09-15,Completed,Distributor,W006,Standard,High
O114185,C00802,2024-12-19,2024-12-27,Completed,Online,W002,Standard,Normal
O114186,C00079,2025-12-17,2025-12-23,Cancelled,Direct,W008,Standard,Normal
O114187,C00775,2023-04-11,2023-04-14,Completed,Online,W005,Express,Low
O114188,C00434,2025-04-10,2025-04-15,Completed,Direct,W006,Express,Low
O114189,C01458,2023-07-23,2023-07-24,Completed,Direct,W011,Same Day,Low
O114190,C00088,2025-03-11,2025-03-16,Completed,Distributor,W009,Standard,Normal
O114191,C01181,2023-10-02,2023-10-12,Completed,Retail,W005,Standard,Normal
O114192,C00727,2024-04-04,2024-04-13,Completed,Direct,W001,Freight,Normal
O114193,C00603,2023-12-01,2023-12-04,Completed,Online,W010,Express,High
O114194,C00223,2025-11-08,2025-11-10,Completed,Direct,W006,Express,High
O114195,C00979,2024-12-27,2024-12-31,Completed,Direct,W008,Express,Normal
O114196,C00366,2025-06-17,2025-06-24,Completed,Online,W009,Standard,Low
O114197,C00209,2024-09-14,2024-09-20,Completed,Distributor,W005,Standard,Normal
O114198,C01060,2024-12-23,2024-12-28,Completed,Direct,W006,Express,Normal
O114199,C00065,2023-10-05,2023-10-12,Completed,Direct,W006,Standard,Normal
O114200,C00802,2024-08-29,2024-08-31,Completed,Distributor,W002,Express,Low
O114201,C01038,2024-04-13,2024-04-18,Completed,Distributor,W008,Standard,Normal
O114202,C01179,2023-02-26,2023-03-03,Completed,Online,W005,Standard,Normal
O114203,C00877,2023-02-08,2023-02-17,Completed,Distributor,W008,Standard,Low
O114204,C00398,2024-12-09,2024-12-18,Completed,Retail,W002,Standard,Normal
O114205,C00434,2024-04-11,2024-04-17,Completed,Distributor,W006,Standard,Normal
O114206,C00068,2025-12-03,2025-12-11,Completed,Direct,W002,Standard,Low
O114207,C00818,2025-03-31,2025-04-08,Completed,Online,W008,Standard,Normal
O114208,C00165,2025-01-09,2025-01-16,Partially Fulfilled,Direct,W008,Standard,Low
O114209,C00079,2025-04-30,2025-05-01,Completed,Direct,W009,Same Day,Normal
O114210,C00434,2023-11-06,2023-11-15,Completed,Distributor,W007,Freight,Normal
O114211,C01397,2024-10-21,2024-10-26,Completed,Direct,W011,Standard,Low
O114212,C00714,2025-07-10,2025-07-15,Completed,Direct,W015,Standard,Normal
O114213,C01433,2024-10-08,2024-10-09,Completed,Distributor,W002,Same Day,Low
O114214,C01479,2025-09-24,2025-10-04,Completed,Direct,W003,Standard,Low
O114215,C00917,2023-02-27,2023-03-04,Completed,Distributor,W005,Express,Low
O114216,C00420,2024-04-04,2024-04-13,Completed,Distributor,W010,Standard,Normal
O114217,C00063,2023-10-26,2023-11-03,Completed,Online,W008,Standard,Critical
O114218,C00115,2024-07-15,2024-07-20,Completed,Online,W001,Express,Normal
O114219,C00434,2025-08-02,2025-08-07,Completed,Direct,W007,Standard,Normal
O114220,C00434,2024-07-08,2024-07-08,Cancelled,Direct,W006,Same Day,High
O114221,C00624,2023-11-22,2023-12-02,Completed,Direct,W009,Standard,High
O114222,C00802,2025-05-26,2025-06-04,Completed,Direct,W005,Standard,Normal
O114223,C01169,2023-06-04,2023-06-12,Completed,Distributor,W004,Standard,Low
O114224,C00378,2024-07-06,2024-07-11,Completed,Distributor,W011,Standard,Low
O114225,C00383,2024-05-13,2024-05-17,Completed,Retail,W001,Express,Low
O114226,C00434,2023-11-12,2023-11-17,Completed,Distributor,W004,Standard,Critical
O114227,C01032,2023-09-25,2023-10-02,Completed,Online,W006,Standard,High
O114228,C00775,2024-11-08,2024-11-16,Completed,Distributor,W005,Standard,Normal
O114229,C01221,2023-11-08,2023-11-25,Completed,Online,W002,Freight,Normal
O114230,C00496,2023-12-08,2023-12-14,Completed,Online,W009,Standard,High
O114231,C00285,2024-01-01,2024-01-08,Completed,Direct,W011,Standard,Low
O114232,C00727,2024-07-08,2024-07-16,Completed,Online,W005,Freight,High
O114233,C00561,2023-07-11,2023-07-21,Completed,Distributor,W002,Standard,Low
O114234,C00714,2023-06-26,2023-07-06,Cancelled,Direct,W010,Standard,Normal
O114235,C01032,2025-03-22,2025-03-25,Completed,Retail,W006,Express,Low
O114236,C00140,2023-07-02,2023-07-06,Completed,Online,W005,Express,Low
O114237,C00434,2023-11-08,2023-11-08,Completed,Online,W006,Same Day,High
O114238,C00995,2023-05-05,2023-05-09,Completed,Direct,W015,Express,Normal
O114239,C00957,2024-07-30,2024-08-07,Completed,Direct,W007,Standard,Normal
O114240,C00603,2025-07-12,2025-07-17,Completed,Distributor,W010,Express,Normal
O114241,C00802,2023-09-20,2023-09-20,Completed,Direct,W001,Same Day,High
O114242,C00736,2024-11-03,2024-11-07,Completed,Online,W006,Express,High
O114243,C00922,2025-03-01,2025-03-16,Completed,Direct,W014,Freight,Critical
O114244,C00942,2025-06-03,2025-06-08,Completed,Direct,W015,Standard,Low
O114245,C00434,2024-11-01,2024-11-06,Completed,Distributor,W004,Standard,Low
O114246,C00004,2023-09-25,2023-10-04,Completed,Direct,W012,Standard,Low
O114247,C00434,2025-12-02,2025-12-07,Completed,Online,W012,Express,Low
O114248,C00802,2023-03-03,2023-03-05,Completed,Distributor,W013,Express,High
O114249,C00434,2025-12-25,2025-12-31,Pending,Direct,W004,Standard,Low
O114250,C00079,2023-09-18,2023-09-26,Completed,Online,W009,Freight,Critical
O114251,C00667,2023-11-06,2023-11-06,Completed,Direct,W006,Same Day,Critical
O114252,C00827,2023-10-21,2023-10-29,Completed,Direct,W011,Standard,Normal
O114253,C01429,2023-08-12,2023-08-17,Completed,Direct,W012,Standard,Normal
O114254,C00622,2025-11-11,2025-11-20,Completed,Distributor,W011,Standard,Normal
O114255,C01057,2024-03-05,2024-03-10,Completed,Direct,W014,Standard,Normal
O114256,C00942,2025-12-14,2025-12-18,Completed,Online,W014,Express,High
O114257,C00827,2024-12-17,2024-12-22,Cancelled,Direct,W009,Express,Normal
O114258,C00079,2025-12-18,2025-12-18,Completed,Distributor,W004,Same Day,Normal
O114259,C00327,2025-06-24,2025-07-03,Completed,Distributor,W004,Standard,Normal
O114260,C00475,2025-11-01,2025-11-16,Completed,Online,W002,Freight,Critical
O114261,C00090,2024-05-23,2024-05-30,Completed,Retail,W011,Standard,Low
O114262,C00126,2023-02-24,2023-03-05,Completed,Direct,W009,Standard,Normal
O114263,C00602,2024-04-15,2024-04-23,Completed,Distributor,W012,Standard,Normal
O114264,C00434,2024-08-08,2024-08-17,Partially Fulfilled,Distributor,W007,Standard,High
O114265,C00832,2023-01-27,2023-02-06,Completed,Distributor,W008,Standard,Normal
O114266,C00786,2025-10-29,2025-11-02,Completed,Online,W009,Express,High
O114267,C00237,2023-09-01,2023-09-06,Completed,Distributor,W009,Standard,Low
O114268,C00178,2025-12-27,2026-01-05,Completed,Direct,W003,Standard,Critical
O114269,C00714,2024-12-16,2024-12-22,Pending,Distributor,W015,Standard,Normal
O114270,C00434,2024-06-28,2024-07-07,Completed,Distributor,W012,Standard,High
O114271,C00835,2025-07-01,2025-07-08,Completed,Distributor,W004,Standard,Normal
O114272,C00177,2025-06-29,2025-07-04,Completed,Online,W008,Standard,Normal
O114273,C00638,2023-06-13,2023-06-20,Completed,Distributor,W006,Standard,Low
O114274,C00937,2023-09-22,2023-09-29,Completed,Distributor,W003,Standard,Normal
O114275,C01297,2024-01-12,2024-01-20,Completed,Distributor,W005,Standard,Normal
O114276,C01086,2025-12-10,2025-12-22,Completed,Direct,W012,Freight,Low
O114277,C00242,2025-09-11,2025-09-21,Completed,Retail,W006,Standard,Normal
O114278,C00022,2023-05-27,2023-06-04,Completed,Distributor,W008,Standard,Low
O114279,C00605,2025-07-07,2025-07-15,Completed,Online,W015,Standard,Normal
O114280,C00802,2024-06-13,2024-06-13,Completed,Online,W001,Same Day,Normal
O114281,C01181,2025-10-30,2025-11-03,Completed,Online,W006,Express,Low
O114282,C00434,2023-11-17,2023-11-20,Completed,Online,W012,Express,High
O114283,C00736,2025-11-10,2025-11-12,Completed,Direct,W006,Express,Normal
O114284,C00976,2023-12-12,2023-12-29,Completed,Distributor,W006,Freight,High
O114285,C00683,2025-02-07,2025-02-14,Completed,Distributor,W013,Standard,Normal
O114286,C00071,2024-07-17,2024-07-27,Completed,Retail,W013,Standard,Normal
O114287,C00714,2023-06-09,2023-06-09,Completed,Direct,W015,Same Day,Critical
O114288,C01374,2024-05-24,2024-06-03,Completed,Online,W004,Freight,High
O114289,C00765,2025-06-30,2025-07-02,Completed,Direct,W014,Express,Low
O114290,C00115,2024-10-29,2024-11-02,Completed,Retail,W005,Express,Normal
O114291,C00548,2024-04-30,2024-05-09,Completed,Online,W002,Standard,Normal
O114292,C00475,2024-05-12,2024-05-20,Completed,Distributor,W002,Standard,Low
O114293,C00584,2025-04-12,2025-04-17,Completed,Direct,W008,Express,Normal
O114294,C00374,2023-07-20,2023-07-30,Completed,Direct,W002,Standard,Low
O114295,C00088,2023-11-23,2023-11-28,Completed,Distributor,W009,Standard,Normal
O114296,C00434,2025-07-08,2025-07-12,Completed,Distributor,W006,Express,Low
O114297,C01439,2024-10-14,2024-10-15,Completed,Direct,W003,Same Day,Normal
O114298,C00714,2025-03-17,2025-03-24,Completed,Direct,W014,Standard,High
O114299,C01479,2025-05-10,2025-05-18,Completed,Distributor,W009,Standard,Low
O114300,C00513,2024-11-29,2024-12-04,Completed,Online,W008,Express,High
O114301,C00671,2025-03-20,2025-03-22,Completed,Online,W013,Express,Normal
O114302,C00081,2023-12-19,2023-12-30,Completed,Direct,W004,Freight,Normal
O114303,C00088,2023-06-16,2023-06-21,Cancelled,Direct,W008,Standard,Normal
O114304,C01181,2025-04-06,2025-04-15,Completed,Retail,W004,Standard,Normal
O114305,C01017,2024-11-06,2024-11-14,Completed,Direct,W006,Standard,Normal
O114306,C00579,2023-11-11,2023-11-16,Pending,Direct,W010,Standard,High
O114307,C00921,2024-11-28,2024-11-30,Completed,Direct,W002,Express,Normal
O114308,C01295,2025-03-28,2025-04-06,Completed,Direct,W008,Standard,Normal
O114309,C00674,2025-03-27,2025-04-01,Completed,Direct,W006,Standard,Normal
O114310,C01349,2024-11-05,2024-11-20,Completed,Distributor,W008,Freight,Low
O114311,C01001,2023-09-13,2023-09-21,Partially Fulfilled,Online,W013,Standard,Low
O114312,C00434,2024-04-03,2024-04-13,Completed,Distributor,W006,Freight,Normal
O114313,C01055,2024-05-21,2024-05-30,Completed,Distributor,W002,Standard,High
O114314,C01291,2023-02-06,2023-02-12,Completed,Distributor,W009,Standard,Normal
O114315,C00434,2024-11-12,2024-11-17,Completed,Distributor,W006,Express,Normal
O114316,C00054,2023-12-29,2023-12-31,Completed,Online,W012,Express,High
O114317,C00639,2025-10-26,2025-11-03,Completed,Online,W004,Standard,Low
O114318,C00588,2023-10-20,2023-10-28,Completed,Online,W002,Standard,Normal
O114319,C00831,2024-05-16,2024-05-24,Completed,Online,W006,Standard,High
O114320,C01200,2024-12-20,2024-12-29,Completed,Retail,W006,Standard,Low
O114321,C01057,2023-08-21,2023-08-30,Completed,Distributor,W014,Standard,Normal
O114322,C00079,2023-11-09,2023-11-12,Completed,Distributor,W009,Express,Normal
O114323,C00434,2025-10-03,2025-10-04,Completed,Online,W006,Same Day,Low
O114324,C00131,2025-04-20,2025-04-27,Completed,Direct,W002,Standard,Normal
O114325,C01467,2023-10-08,2023-10-14,Completed,Distributor,W009,Standard,Low
O114326,C01384,2024-12-19,2024-12-23,Completed,Distributor,W003,Express,Normal
O114327,C00434,2025-11-15,2025-11-15,Partially Fulfilled,Direct,W012,Same Day,Critical
O114328,C00942,2024-05-17,2024-05-19,Completed,Online,W014,Express,Normal
O114329,C00803,2023-04-20,2023-04-29,Completed,Online,W014,Freight,Normal
O114330,C01067,2024-03-09,2024-03-15,Completed,Retail,W011,Standard,Low
O114331,C00889,2025-11-23,2025-11-27,Completed,Online,W013,Express,Critical
O114332,C00562,2025-12-22,2025-12-24,Partially Fulfilled,Distributor,W005,Express,Normal
O114333,C00917,2023-12-06,2023-12-11,Completed,Distributor,W001,Standard,Low
O114334,C00802,2024-01-14,2024-01-17,Completed,Online,W002,Express,Normal
O114335,C00469,2025-12-24,2026-01-03,Completed,Direct,W005,Standard,Low
O114336,C00434,2023-01-10,2023-01-11,Completed,Distributor,W004,Same Day,Critical
O114337,C00921,2023-03-21,2023-03-29,Completed,Direct,W013,Standard,Low
O114338,C01003,2025-05-15,2025-05-31,Completed,Distributor,W005,Freight,Normal
O114339,C00079,2025-08-15,2025-08-20,Partially Fulfilled,Direct,W009,Express,Low
O114340,C00967,2024-03-17,2024-03-25,Completed,Online,W003,Standard,High
O114341,C01512,2024-04-22,2024-04-22,Completed,Distributor,W013,Same Day,Low
O114342,C01088,2024-08-12,2024-08-21,Completed,Online,W006,Freight,Normal
O114343,C00791,2023-10-13,2023-10-17,Completed,Direct,W002,Express,Normal
O114344,C00355,2024-06-01,2024-06-05,Completed,Direct,W014,Express,Normal
O114345,C00862,2025-03-12,2025-03-22,Completed,Direct,W012,Standard,Critical
O114346,C00313,2023-01-09,2023-01-10,Completed,Direct,W003,Same Day,Low
O114347,C00205,2024-08-04,2024-08-10,Completed,Direct,W001,Standard,Normal
O114348,C00434,2025-10-24,2025-10-31,Completed,Direct,W004,Standard,High
O114349,C00605,2024-03-14,2024-03-19,Completed,Online,W003,Standard,Low
O114350,C00445,2023-07-28,2023-07-30,Completed,Distributor,W005,Express,Low
O114351,C00827,2023-10-08,2023-10-12,Completed,Distributor,W011,Express,High
O114352,C00434,2024-04-09,2024-04-17,Completed,Direct,W012,Standard,Normal
O114353,C01067,2025-01-16,2025-01-21,Completed,Online,W014,Standard,Normal
